RMS,diag_mesh_0,diag_mesh_1,max,mean,min,n_samples,folder
0.4493122696876526,224.43035888671875,224.56584167594318,5.021756649017334,0.31395748257637024,5.097926418784482e-07,379970,200008
0.5164654850959778,221.71212768554688,221.0709286768712,6.018536567687988,0.35920900106430054,9.317608373748953e-07,379970,200109
0.5507155060768127,228.81028747558594,229.44677100420947,6.399446487426758,0.3384641110897064,5.517182444236823e-07,379970,200210
0.7401257157325745,219.73760986328125,219.72899696312146,7.5814208984375,0.43446069955825806,2.0696056708402466e-06,379970,200311
0.648047149181366,223.1112518310547,224.27721044526862,6.743293762207031,0.387006014585495,7.556835157629394e-07,379970,200614
0.6802098155021667,217.45431518554688,218.66386366954555,14.885209083557129,0.3584643304347992,1.4738185427631834e-06,379970,200917
0.39452341198921204,226.88645935058594,226.47363452819272,3.171469211578369,0.28449100255966187,5.285576207825216e-07,379970,201111
0.620361864566803,222.76036071777344,220.37075217282867,7.3027777671813965,0.37414950132369995,3.984523118560901e-06,379970,201414
0.5227981209754944,225.517333984375,225.65974098579503,6.937449932098389,0.3325200080871582,1.2550417523016222e-06,379970,201515
0.37435007095336914,221.943359375,221.99799209541933,4.053164482116699,0.2708069980144501,3.9816302432882367e-07,379970,201717
0.6668302416801453,223.72781372070312,223.37112250785523,7.67271089553833,0.38994622230529785,1.297091216656554e-06,379970,201818
0.5664902329444885,223.2981414794922,223.29929858624166,7.854334354400635,0.387511670589447,6.171163704493665e-07,379970,202113
0.45596083998680115,224.64109802246094,223.53028763539467,4.00139045715332,0.3300318121910095,1.5462462670257082e-06,379970,202719
0.6398959755897522,217.02088928222656,217.49458126375,7.321008682250977,0.3606918454170227,1.422118430127739e-06,379970,203418
0.7816984057426453,217.62106323242188,217.8900892001039,9.77556037902832,0.393297016620636,3.890347244350778e-08,379970,203721
0.5701647996902466,220.4787139892578,219.97451449674014,15.160543441772461,0.36090871691703796,4.762070602737367e-06,379970,203923
0.5044893026351929,221.32504272460938,221.62029677240392,7.948447227478027,0.32727402448654175,1.3772774991593906e-06,379970,204016
0.540246307849884,221.36819458007812,220.15534057880413,5.600019454956055,0.33173608779907227,4.7765024646651e-06,379970,204319
0.6180013418197632,220.01287841796875,220.20680874879054,10.091958045959473,0.3657172918319702,1.1475039585207014e-08,379970,204420
0.4821428954601288,217.62879943847656,217.19199101489772,10.23389720916748,0.3143727481365204,1.8383686892775586e-06,379970,204521
0.49041491746902466,222.2440948486328,221.72659492265996,6.9992218017578125,0.3246039152145386,2.51555803743031e-07,379970,204622
0.4268663227558136,223.3004608154297,223.35124767805223,2.972257614135742,0.31620875000953674,3.094585736107547e-06,379970,205119
0.4840165972709656,221.12185668945312,220.8003858840496,5.870602130889893,0.3479427099227905,6.531888061545033e-07,379970,205220
0.4907914698123932,220.38978576660156,220.01202335648853,7.090928554534912,0.3308531939983368,2.9123073090886464e-06,379970,205725
0.5719718933105469,220.0301971435547,219.7068135858664,6.470700263977051,0.3545229434967041,1.676498015967809e-07,379970,205826
0.5101168751716614,224.38381958007812,225.04711636023515,4.928126811981201,0.35641714930534363,2.072874622172094e-06,379970,206222
0.3692905306816101,222.6740264892578,225.02401868689478,3.516136407852173,0.2640399634838104,1.198028940052609e-06,379970,207123
0.37556612491607666,222.04702758789062,222.10486679976557,4.5514092445373535,0.26709800958633423,2.885920821427135e-06,379970,207426
0.42671293020248413,222.61880493164062,222.85033629118027,5.13312292098999,0.29442766308784485,2.398595881913934e-07,379970,207628
0.5179470181465149,219.60354614257812,219.6066547182087,6.636236667633057,0.32842308282852173,1.5307404055420193e-06,379970,208024
0.603108823299408,219.46543884277344,218.6444794099588,7.773523330688477,0.37747278809547424,1.4314591680886224e-06,379970,208125
0.5684009790420532,221.37318420410156,221.02492239773935,6.376763343811035,0.34851884841918945,1.6024048363760812e-06,379970,208226
0.40677759051322937,226.50210571289062,226.53372112728727,4.152239799499512,0.2993886470794678,1.9476751731417608e-06,379970,208327
0.44589149951934814,215.1886444091797,215.69693921918437,5.385970115661621,0.3310292661190033,1.404008997951678e-07,379970,208428
0.5479490756988525,222.278076171875,221.86813047984057,5.9897356033325195,0.3397597074508667,1.6570612615396385e-07,379970,209127
0.5155682563781738,224.1097869873047,224.95413816007095,6.202340126037598,0.33172300457954407,5.725084974983474e-07,379970,209228
0.6517243385314941,217.03775024414062,216.02190803022023,6.67391300201416,0.440957248210907,2.4900923563109245e-06,379970,209329
0.6471073627471924,219.78472900390625,219.60918000174956,7.161279201507568,0.37714722752571106,2.4552787181164604e-07,379970,209834
0.4161096513271332,221.51312255859375,220.49832569488424,3.3297815322875977,0.3113059997558594,3.4411073102091905e-06,379970,209935
0.4425305426120758,222.6453399658203,222.85719297563898,5.38223123550415,0.31066662073135376,2.1712395437134546e-07,379970,210011
0.6130489706993103,217.9797821044922,217.49150918913983,6.009527683258057,0.42170804738998413,4.143006151480222e-07,379970,210415
0.6389939785003662,225.75917053222656,226.50896933033076,6.686249256134033,0.41371580958366394,8.830824071992538e-09,379970,210617
0.5270463228225708,218.7050018310547,219.37561315347136,8.063261985778809,0.3293241560459137,4.5631017542291374e-07,379970,211114
0.49382123351097107,224.2138671875,223.8831059993587,6.7650628089904785,0.302372008562088,3.150864102963169e-08,379970,211215
0.5275458097457886,222.1130828857422,220.04313504334493,7.044620990753174,0.33852553367614746,1.7796345446186024e-06,379970,211316
0.42844048142433167,221.47921752929688,220.96513146403143,4.3093671798706055,0.306328684091568,4.25123204195188e-07,379970,211417
0.47318264842033386,216.649658203125,215.91597809126597,4.137991428375244,0.371988445520401,5.854565188201377e-07,379970,211720
0.4820205569267273,225.66253662109375,225.9666059926021,5.016518592834473,0.3160925507545471,4.885381486019469e-07,379970,211922
0.4479467272758484,218.8907012939453,219.4087769691294,4.648153781890869,0.3061577379703522,1.461990279949532e-07,379970,212015
0.4361458718776703,220.51126098632812,220.90862955472974,3.4928643703460693,0.31761181354522705,3.213184527339763e-07,379970,212116
0.4799458086490631,221.66604614257812,220.95381656982093,4.2581892013549805,0.32699838280677795,5.891458840778796e-07,379970,212217
0.503459095954895,220.16845703125,219.5593988357946,8.110554695129395,0.3286820352077484,3.5074635889031924e-06,379970,212318
0.46766161918640137,224.0216827392578,223.30414955776462,6.073886394500732,0.30601221323013306,3.739607450370386e-07,379970,212419
0.45925962924957275,220.35971069335938,220.5731270849476,5.992128849029541,0.34342366456985474,6.236879812604457e-07,379970,212823
0.5213492512702942,225.7799835205078,225.238665108985,11.235845565795898,0.3312873840332031,1.4572002555723884e-06,379970,213421
0.6363813877105713,221.69052124023438,220.95559960779582,6.572929859161377,0.38114023208618164,1.7174231743410928e-06,379970,214019
0.5304104685783386,222.70216369628906,222.85980085291834,7.460736274719238,0.3384350538253784,1.4550765854437486e-06,379970,214221
0.4854823648929596,223.53436279296875,225.05744773580207,5.295217990875244,0.2990805506706238,1.7769249325283454e-06,379970,214423
0.4448898732662201,225.20443725585938,224.36491953454893,5.16988468170166,0.30800995230674744,1.4732389672644786e-06,379970,214524
0.5355382561683655,226.17677307128906,225.7416270411222,5.603203296661377,0.33804795145988464,1.6385439494115417e-06,379970,214625
0.510488748550415,223.4110870361328,222.53486388225565,4.216680526733398,0.34788668155670166,2.674234345079185e-08,379970,214726
0.4133785665035248,218.8697052001953,218.72297213905273,7.047812461853027,0.3037015199661255,1.0934783176708152e-06,379970,217126
0.7269030213356018,222.23941040039062,221.60641594408955,6.671675682067871,0.4148221015930176,6.775911742806784e-07,379970,217429
0.4584258198738098,221.55532836914062,220.5439422300455,5.6066107749938965,0.31874674558639526,2.620974726141867e-07,379970,220721
0.7028467655181885,221.5531005859375,220.89706283840104,6.553482532501221,0.355063796043396,6.552146487592836e-07,379970,221218
0.5057165622711182,219.47793579101562,219.27948967289515,6.537447452545166,0.3209390640258789,2.3337053178806855e-08,379970,221319
0.4361618161201477,228.20147705078125,228.86436526158556,5.015066623687744,0.31721749901771545,1.040364281834627e-06,379970,223929
0.4474775195121765,217.44680786132812,217.38286142168062,4.768033981323242,0.3227165639400482,3.626703346526483e-07,379970,224022
0.5630419850349426,222.54116821289062,222.24899705641988,5.411819934844971,0.3601013422012329,7.944518074509688e-07,379970,227432
0.653562068939209,218.7950439453125,219.13083338488178,6.886773109436035,0.35701796412467957,1.5177230352492188e-06,379970,228434
0.6679612398147583,221.48472595214844,220.746853433781,7.5241217613220215,0.3987426161766052,1.6408541796408826e-06,379970,231928
0.41840359568595886,223.11032104492188,223.73244298166586,3.4440560340881348,0.2908478081226349,6.997054811108683e-07,379970,233326
0.4853914976119995,224.6416015625,223.7605590400554,4.834377765655518,0.33088138699531555,2.722477574934601e-06,379970,236130
0.570517897605896,221.66958618164062,221.18949026792257,6.379157066345215,0.34642553329467773,1.8714692942012334e-06,379970,237334
0.5019286870956421,222.4376220703125,221.67580925391226,4.391451835632324,0.35268741846084595,3.8092709928605473e-06,379970,239944
0.5985180139541626,226.12135314941406,226.49589658688333,12.2652587890625,0.35677680373191833,8.909969437809195e-07,379970,245333
0.6315364241600037,223.87918090820312,224.73744896225776,6.141571521759033,0.3732316493988037,1.418965069888145e-07,379970,246133
0.41632378101348877,224.59979248046875,223.86785295144904,3.524414539337158,0.30655723810195923,4.6498843175868387e-07,379970,248339
0.6035857200622559,225.08395385742188,225.1443398613466,6.452406883239746,0.3921978175640106,7.971763693603862e-09,379970,249947
0.493094801902771,219.95037841796875,218.0224880690434,3.7932236194610596,0.3633694648742676,3.258399374317378e-06,379970,250427
0.69925457239151,216.84597778320312,217.65524425578712,7.571164608001709,0.4042774736881256,7.326512445615663e-07,379970,250932
0.4943809509277344,224.38265991210938,223.7194204567992,4.725518703460693,0.34982985258102417,1.1953945886489237e-06,379970,251833
0.7415885329246521,223.54922485351562,222.643570845915,8.323302268981934,0.4769178628921509,4.482916665438097e-06,379970,255639
0.46689969301223755,219.0558624267578,218.02094919385257,5.764516830444336,0.33829811215400696,7.811177056282759e-07,379970,256540
0.6411895751953125,223.3848876953125,223.40810983288193,6.8788604736328125,0.399032860994339,9.927075552695896e-07,379970,257542
0.4715769588947296,221.28176879882812,220.06712973873232,7.377285957336426,0.35035690665245056,2.959938228741521e-06,379970,257845
0.5393217206001282,226.6103057861328,225.68287733284663,5.742053031921387,0.3516117334365845,2.6803768378158566e-06,379970,263436
0.46201470494270325,226.85560607910156,227.4861807116049,5.463502407073975,0.3345627188682556,2.219534508185461e-06,379970,268749
0.5906165838241577,223.1779022216797,222.01842144652795,6.803245544433594,0.37049075961112976,1.3806609331368236e-06,379970,268850
0.4968126118183136,222.1629180908203,221.19306937366127,5.2940993309021,0.3513481318950653,4.446904426913534e-07,379970,270332
0.4801018536090851,220.17503356933594,220.87370992792464,4.341052532196045,0.34409216046333313,2.3203110686154105e-06,379970,275645
0.4308632016181946,220.9490966796875,221.35482547921575,5.780140399932861,0.30074331164360046,2.2075953438616125e-06,379970,280739
0.4635758101940155,219.45387268066406,220.456197154142,5.648192882537842,0.3150499761104584,6.670289280918951e-07,379970,280941
0.47055429220199585,224.0054168701172,223.8266403798847,4.627593040466309,0.33785489201545715,2.462323891450069e-07,379970,283543
0.46739307045936584,220.44598388671875,219.67189171502167,4.547688007354736,0.30938592553138733,1.2561473283767555e-07,379970,284646
0.611844003200531,222.14076232910156,221.27920324980735,5.8733086585998535,0.37836360931396484,2.3609368327015545e-07,379970,285345
0.4903610050678253,223.6630859375,223.75359458479699,5.4917311668396,0.3399733603000641,2.1917583126196405e-06,379970,285446
0.5112114548683167,222.87496948242188,222.11759099251657,5.103531360626221,0.3420620262622833,6.916832973047349e-08,379970,286650
0.5365408062934875,221.60374450683594,221.70498244021985,5.417118072509766,0.3279574513435364,2.2507029484586383e-07,379970,287248
0.6425291299819946,215.1695556640625,214.78154099930404,7.97776985168457,0.3792873024940491,2.8411202492861776e-06,379970,289555
0.4856897294521332,222.20819091796875,221.71634914671094,5.005537986755371,0.3595397174358368,1.3180343785279547e-06,379970,290136
0.49870797991752625,220.01768493652344,219.79180217803335,7.554967880249023,0.3330220580101013,1.9788724330283003e-06,379970,293748
0.44795504212379456,219.93487548828125,219.92490220263392,6.079400539398193,0.2935830056667328,1.2211169178044656e-06,379970,295146
0.5072930455207825,218.11573791503906,217.39566457738937,9.249542236328125,0.317705899477005,4.350790277385386e-06,379970,297655
0.4626227915287018,224.466552734375,223.85786376452106,4.632602691650391,0.32286155223846436,4.5536573622939613e-08,379970,298051
0.44845399260520935,222.76853942871094,222.12254171618363,6.437713623046875,0.3155560791492462,1.1882384853834083e-07,379970,298455
0.6516026258468628,224.6581268310547,224.136056656263,7.145915985107422,0.38532090187072754,4.035247229694505e-07,379970,299154
