0,cortexode,pial,2268,232052,hcp_lh_200008.pial_converted.stl
1,cortexode,pial,2188,253076,hcp_lh_200109.pial_converted.stl
2,cortexode,pial,1582,303820,hcp_lh_200210.pial_converted.stl
3,cortexode,pial,883,249076,hcp_lh_200311.pial_converted.stl
4,cortexode,pial,1470,244968,hcp_lh_200614.pial_converted.stl
5,cortexode,pial,1225,250624,hcp_lh_200917.pial_converted.stl
6,cortexode,pial,521,258600,hcp_lh_201111.pial_converted.stl
7,cortexode,pial,991,231648,hcp_lh_201414.pial_converted.stl
8,cortexode,pial,2314,267488,hcp_lh_201515.pial_converted.stl
9,cortexode,pial,1517,276568,hcp_lh_201717.pial_converted.stl
10,cortexode,pial,1423,220204,hcp_lh_201818.pial_converted.stl
11,cortexode,pial,2542,263756,hcp_lh_202113.pial_converted.stl
12,cortexode,pial,824,259880,hcp_lh_202719.pial_converted.stl
13,cortexode,pial,969,240676,hcp_lh_203418.pial_converted.stl
14,cortexode,pial,1870,223100,hcp_lh_203721.pial_converted.stl
15,cortexode,pial,2605,264060,hcp_lh_203923.pial_converted.stl
16,cortexode,pial,596,256464,hcp_lh_204016.pial_converted.stl
17,cortexode,pial,631,274860,hcp_lh_204319.pial_converted.stl
18,cortexode,pial,753,211088,hcp_lh_204420.pial_converted.stl
19,cortexode,pial,1441,215964,hcp_lh_204521.pial_converted.stl
20,cortexode,pial,726,260444,hcp_lh_204622.pial_converted.stl
21,cortexode,pial,306,267336,hcp_lh_205119.pial_converted.stl
22,cortexode,pial,1146,228756,hcp_lh_205220.pial_converted.stl
23,cortexode,pial,609,203852,hcp_lh_205725.pial_converted.stl
24,cortexode,pial,748,263116,hcp_lh_205826.pial_converted.stl
25,cortexode,pial,1533,267188,hcp_lh_206222.pial_converted.stl
26,cortexode,pial,139,293348,hcp_lh_207123.pial_converted.stl
27,cortexode,pial,863,241800,hcp_lh_207426.pial_converted.stl
28,cortexode,pial,1126,279640,hcp_lh_207628.pial_converted.stl
29,cortexode,pial,1779,213216,hcp_lh_208024.pial_converted.stl
30,cortexode,pial,728,251788,hcp_lh_208125.pial_converted.stl
31,cortexode,pial,1154,237388,hcp_lh_208226.pial_converted.stl
32,cortexode,pial,1008,304760,hcp_lh_208327.pial_converted.stl
33,cortexode,pial,1036,193316,hcp_lh_208428.pial_converted.stl
34,cortexode,pial,1873,235240,hcp_lh_209127.pial_converted.stl
35,cortexode,pial,1440,253540,hcp_lh_209228.pial_converted.stl
36,cortexode,pial,1386,219456,hcp_lh_209329.pial_converted.stl
37,cortexode,pial,1566,219464,hcp_lh_209834.pial_converted.stl
38,cortexode,pial,1500,261740,hcp_lh_209935.pial_converted.stl
39,cortexode,pial,530,262704,hcp_lh_210011.pial_converted.stl
40,cortexode,pial,2066,213312,hcp_lh_210415.pial_converted.stl
41,cortexode,pial,2202,264620,hcp_lh_210617.pial_converted.stl
42,cortexode,pial,2822,254640,hcp_lh_211114.pial_converted.stl
43,cortexode,pial,1222,297460,hcp_lh_211215.pial_converted.stl
44,cortexode,pial,537,212680,hcp_lh_211316.pial_converted.stl
45,cortexode,pial,1113,243144,hcp_lh_211417.pial_converted.stl
46,cortexode,pial,993,287620,hcp_lh_211720.pial_converted.stl
47,cortexode,pial,1064,242100,hcp_lh_211922.pial_converted.stl
48,cortexode,pial,2077,268172,hcp_lh_212015.pial_converted.stl
49,cortexode,pial,1151,239980,hcp_lh_212116.pial_converted.stl
50,cortexode,pial,1830,229472,hcp_lh_212217.pial_converted.stl
51,cortexode,pial,608,226348,hcp_lh_212318.pial_converted.stl
52,cortexode,pial,2051,243912,hcp_lh_212419.pial_converted.stl
53,cortexode,pial,1508,264428,hcp_lh_212823.pial_converted.stl
54,cortexode,pial,946,266108,hcp_lh_213421.pial_converted.stl
55,cortexode,pial,1497,225884,hcp_lh_214019.pial_converted.stl
56,cortexode,pial,749,230600,hcp_lh_214221.pial_converted.stl
57,cortexode,pial,1502,305472,hcp_lh_214423.pial_converted.stl
58,cortexode,pial,788,261356,hcp_lh_214524.pial_converted.stl
59,cortexode,pial,1034,254964,hcp_lh_214625.pial_converted.stl
60,cortexode,pial,796,257632,hcp_lh_214726.pial_converted.stl
61,cortexode,pial,837,239824,hcp_lh_217126.pial_converted.stl
62,cortexode,pial,1900,230788,hcp_lh_217429.pial_converted.stl
63,cortexode,pial,570,261416,hcp_lh_220721.pial_converted.stl
64,cortexode,pial,1614,227372,hcp_lh_221218.pial_converted.stl
65,cortexode,pial,597,221156,hcp_lh_221319.pial_converted.stl
66,cortexode,pial,1603,347036,hcp_lh_223929.pial_converted.stl
67,cortexode,pial,848,209708,hcp_lh_224022.pial_converted.stl
68,cortexode,pial,844,250084,hcp_lh_227432.pial_converted.stl
69,cortexode,pial,281,222868,hcp_lh_228434.pial_converted.stl
70,cortexode,pial,753,230852,hcp_lh_231928.pial_converted.stl
71,cortexode,pial,1312,275544,hcp_lh_233326.pial_converted.stl
72,cortexode,pial,1760,246648,hcp_lh_236130.pial_converted.stl
73,cortexode,pial,507,230284,hcp_lh_237334.pial_converted.stl
74,cortexode,pial,1528,254148,hcp_lh_239944.pial_converted.stl
75,cortexode,pial,1644,226248,hcp_lh_245333.pial_converted.stl
76,cortexode,pial,669,226840,hcp_lh_246133.pial_converted.stl
77,cortexode,pial,599,255212,hcp_lh_248339.pial_converted.stl
78,cortexode,pial,1483,234320,hcp_lh_249947.pial_converted.stl
79,cortexode,pial,1193,227464,hcp_lh_250427.pial_converted.stl
80,cortexode,pial,1379,227344,hcp_lh_250932.pial_converted.stl
81,cortexode,pial,1349,282848,hcp_lh_251833.pial_converted.stl
82,cortexode,pial,744,216768,hcp_lh_255639.pial_converted.stl
83,cortexode,pial,1026,230524,hcp_lh_256540.pial_converted.stl
84,cortexode,pial,2946,254872,hcp_lh_257542.pial_converted.stl
85,cortexode,pial,941,260464,hcp_lh_257845.pial_converted.stl
86,cortexode,pial,1286,259072,hcp_lh_263436.pial_converted.stl
87,cortexode,pial,2810,296588,hcp_lh_268749.pial_converted.stl
88,cortexode,pial,1120,250684,hcp_lh_268850.pial_converted.stl
89,cortexode,pial,1568,313008,hcp_lh_270332.pial_converted.stl
90,cortexode,pial,1824,231216,hcp_lh_275645.pial_converted.stl
91,cortexode,pial,908,223312,hcp_lh_280739.pial_converted.stl
92,cortexode,pial,1020,251384,hcp_lh_280941.pial_converted.stl
93,cortexode,pial,886,261200,hcp_lh_283543.pial_converted.stl
94,cortexode,pial,1019,246416,hcp_lh_284646.pial_converted.stl
95,cortexode,pial,1039,229504,hcp_lh_285345.pial_converted.stl
96,cortexode,pial,1352,268880,hcp_lh_285446.pial_converted.stl
97,cortexode,pial,624,272188,hcp_lh_286650.pial_converted.stl
98,cortexode,pial,1935,261856,hcp_lh_287248.pial_converted.stl
99,cortexode,pial,1171,202024,hcp_lh_289555.pial_converted.stl
100,cortexode,pial,1340,267336,hcp_lh_290136.pial_converted.stl
101,cortexode,pial,1233,205448,hcp_lh_293748.pial_converted.stl
102,cortexode,pial,722,231520,hcp_lh_295146.pial_converted.stl
103,cortexode,pial,302,203288,hcp_lh_297655.pial_converted.stl
104,cortexode,pial,905,277816,hcp_lh_298051.pial_converted.stl
105,cortexode,pial,535,255620,hcp_lh_298455.pial_converted.stl
106,cortexode,pial,1186,275132,hcp_lh_299154.pial_converted.stl
